location,ts,cloud,temp,temp_max,temp_min,humidity,ground_press,wind_speed,wind_dir,rain,snow
Jeju,1713319324,100.0,16.98,16.98,16.98,51.0,1013.0,1.6,341.0,0.0,0.0
Jeju,1713321078,100.0,15.96,15.96,15.96,67.0,1013.0,2.06,310.0,0.0,0.0
Jeju,1713322852,100.0,17.68,17.68,17.68,51.0,1013.0,1.15,325.0,0.0,0.0
Jeju,1713324656,100.0,15.96,15.96,15.96,72.0,1013.0,1.54,310.0,0.0,0.0
Jeju,1713326459,100.0,17.74,17.74,17.74,52.0,1012.0,1.82,345.0,0.0,0.0
Jeju,1713328270,100.0,15.96,15.96,15.96,72.0,1012.0,2.06,310.0,0.0,0.0
Jeju,1713330061,100.0,17.63,17.63,17.63,54.0,1012.0,2.21,338.0,0.0,0.0
Jeju,1713331849,75.0,14.96,14.96,14.96,77.0,1012.0,2.06,310.0,0.0,0.0
Jeju,1713333643,100.0,16.57,16.57,16.57,59.0,1011.0,1.67,345.0,0.0,0.0
Jeju,1713335465,75.0,14.96,14.96,14.96,72.0,1011.0,1.54,310.0,0.0,0.0
Jeju,1713337255,100.0,16.39,16.39,16.39,60.0,1010.0,1.76,358.0,0.0,0.0
Jeju,1713339055,100.0,14.96,14.96,14.96,77.0,1010.0,1.54,360.0,0.0,0.0
Jeju,1713340855,100.0,16.1,16.1,16.1,61.0,1010.0,1.48,359.0,0.0,0.0
Jeju,1713342672,100.0,14.96,14.96,14.96,77.0,1010.0,1.54,20.0,0.0,0.0
Jeju,1713344461,100.0,15.52,15.52,15.52,64.0,1010.0,1.36,16.0,0.0,0.0
Jeju,1713346256,100.0,14.96,14.96,14.96,72.0,1010.0,2.06,20.0,0.0,0.0
Jeju,1713348069,100.0,15.53,15.53,15.53,65.0,1010.0,1.23,56.0,0.0,0.0
Jeju,1713349597,100.0,14.96,14.96,14.96,72.0,1010.0,1.54,30.0,0.0,0.0
Jeju,1713351645,100.0,15.82,15.82,15.82,66.0,1010.0,0.96,29.0,0.0,0.0
Jeju,1713353225,100.0,13.96,13.96,13.96,77.0,1010.0,0.51,310.0,0.0,0.0
Jeju,1713355272,100.0,15.73,15.73,15.73,66.0,1010.0,0.88,74.0,0.0,0.0
Jeju,1713356867,100.0,13.96,13.96,13.96,82.0,1010.0,1.03,40.0,0.0,0.0
Jeju,1713358869,100.0,15.45,15.45,15.45,67.0,1011.0,1.92,321.0,0.0,0.0
Jeju,1713360644,100.0,13.96,13.96,13.96,82.0,1010.0,1.54,320.0,0.0,0.0
Jeju,1713362453,100.0,15.16,15.16,15.16,68.0,1011.0,1.3,321.0,0.0,0.0
Jeju,1713364241,100.0,12.96,12.96,12.96,88.0,1010.0,1.03,360.0,0.0,0.0
Jeju,1713366058,100.0,15.12,15.12,15.12,66.0,1010.0,1.39,328.0,0.0,0.0
Jeju,1713367852,100.0,11.96,11.96,11.96,87.0,1010.0,2.57,180.0,0.0,0.0
Jeju,1713369664,100.0,14.74,14.74,14.74,66.0,1010.0,1.02,328.0,0.0,0.0
Jeju,1713371446,100.0,11.96,11.96,11.96,82.0,1010.0,1.03,170.0,0.0,0.0
Jeju,1713373256,100.0,14.49,14.49,14.49,66.0,1010.0,1.4,322.0,0.0,0.0
Jeju,1713375026,100.0,11.96,11.96,11.96,82.0,1010.0,2.06,170.0,0.0,0.0
Jeju,1713376843,100.0,14.13,14.13,14.13,69.0,1010.0,2.39,302.0,0.0,0.0
Jeju,1713378661,21.0,11.96,11.96,11.96,82.0,1009.0,2.06,170.0,0.0,0.0
Jeju,1713380448,21.0,13.76,13.76,13.76,71.0,1009.0,1.26,275.0,0.0,0.0
Jeju,1713382240,12.0,10.96,10.96,10.96,76.0,1009.0,2.06,170.0,0.0,0.0
Jeju,1713384046,12.0,13.8,13.8,13.8,72.0,1009.0,1.75,307.0,0.0,0.0
Jeju,1713385841,0.0,9.96,9.96,9.96,81.0,1009.0,1.03,180.0,0.0,0.0
Jeju,1713387656,8.0,13.62,13.62,13.62,75.0,1009.0,1.82,318.0,0.0,0.0
Jeju,1713389445,0.0,9.96,9.96,9.96,81.0,1009.0,1.54,150.0,0.0,0.0
Jeju,1713391268,6.0,14.14,14.14,14.14,75.0,1010.0,2.26,312.0,0.0,0.0
Jeju,1713393045,0.0,11.96,11.96,11.96,82.0,1010.0,2.06,180.0,0.0,0.0
Jeju,1713394860,5.0,15.04,15.04,15.04,70.0,1011.0,3.45,315.0,0.0,0.0
Jeju,1713396673,0.0,15.96,15.96,15.96,63.0,1011.0,1.03,230.0,0.0,0.0
Jeju,1713398472,8.0,15.93,15.93,15.93,66.0,1011.0,3.25,315.0,0.0,0.0
Jeju,1713400244,0.0,15.96,15.96,15.96,67.0,1012.0,3.09,290.0,0.0,0.0
Jeju,1713402061,0.0,16.61,16.61,16.61,57.0,1011.0,3.54,315.0,0.0,0.0
Jeju,1713403910,0.0,16.96,16.96,16.96,55.0,1012.0,1.54,270.0,0.0,0.0
Jeju,1713405395,0.0,16.96,16.96,16.96,55.0,1012.0,1.54,270.0,0.0,0.0
Jeju,1713407466,0.0,17.96,17.96,17.96,52.0,1012.0,1.54,290.0,0.0,0.0
Jeju,1713409249,0.0,17.01,17.01,17.01,53.0,1012.0,4.65,314.0,0.0,0.0
Jeju,1713411053,0.0,16.96,16.96,16.96,67.0,1012.0,4.12,300.0,0.0,0.0
Jeju,1713412870,0.0,17.09,17.09,17.09,53.0,1012.0,4.65,311.0,0.0,0.0
Jeju,1713414656,0.0,16.96,16.96,16.96,63.0,1012.0,3.6,290.0,0.0,0.0
Jeju,1713416456,0.0,17.25,17.25,17.25,50.0,1012.0,4.22,313.0,0.0,0.0
Jeju,1713418248,0.0,16.96,16.96,16.96,63.0,1011.0,2.57,290.0,0.0,0.0
Jeju,1713420060,0.0,17.25,17.25,17.25,51.0,1011.0,3.48,311.0,0.0,0.0
Jeju,1713421848,0.0,17.96,17.96,17.96,52.0,1010.0,3.6,280.0,0.0,0.0
Jeju,1713423658,0.0,17.27,17.27,17.27,52.0,1011.0,3.48,306.0,0.0,0.0
Jeju,1713425449,1.0,17.96,17.96,17.96,55.0,1010.0,2.57,270.0,0.0,0.0
Jeju,1713427272,1.0,17.04,17.04,17.04,53.0,1011.0,2.78,309.0,0.0,0.0
Jeju,1713429054,1.0,16.96,16.96,16.96,59.0,1010.0,3.09,300.0,0.0,0.0
Jeju,1713430865,1.0,16.73,16.73,16.73,55.0,1012.0,2.79,287.0,0.0,0.0
Jeju,1713432657,1.0,16.96,16.96,16.96,67.0,1011.0,3.6,270.0,0.0,0.0
Jeju,1713434446,1.0,16.11,16.11,16.11,60.0,1012.0,3.04,264.0,0.0,0.0
Jeju,1713436258,0.0,13.96,13.96,13.96,72.0,1012.0,2.06,230.0,0.0,0.0
Jeju,1713438051,1.0,15.88,15.88,15.88,61.0,1013.0,2.85,257.0,0.0,0.0
Jeju,1713439986,0.0,14.96,14.96,14.96,67.0,1012.0,1.54,260.0,0.0,0.0
Jeju,1713441668,0.0,15.45,15.45,15.45,64.0,1014.0,3.43,266.0,0.0,0.0
Jeju,1713443477,0.0,12.96,12.96,12.96,76.0,1013.0,2.57,230.0,0.0,0.0
Jeju,1713445263,0.0,15.01,15.01,15.01,64.0,1014.0,2.49,273.0,0.0,0.0
Jeju,1713447044,0.0,12.96,12.96,12.96,76.0,1014.0,3.09,210.0,0.0,0.0
Jeju,1713448862,0.0,14.88,14.88,14.88,62.0,1013.0,1.7,281.0,0.0,0.0
Jeju,1713450545,0.0,11.96,11.96,11.96,66.0,1014.0,2.57,200.0,0.0,0.0
Jeju,1713452458,0.0,14.67,14.67,14.67,62.0,1013.0,1.4,290.0,0.0,0.0
Jeju,1713454250,0.0,11.96,11.96,11.96,62.0,1013.0,1.54,190.0,0.0,0.0
Jeju,1713456071,0.0,14.97,14.97,14.97,57.0,1013.0,0.58,275.0,0.0,0.0
Jeju,1713457853,0.0,11.96,11.96,11.96,62.0,1013.0,2.57,180.0,0.0,0.0
Jeju,1713459459,0.0,11.96,11.96,11.96,62.0,1013.0,2.57,180.0,0.0,0.0
Jeju,1713461439,0.0,10.96,10.96,10.96,66.0,1013.0,2.06,170.0,0.0,0.0
Jeju,1713463259,1.0,15.69,15.69,15.69,51.0,1013.0,0.95,254.0,0.0,0.0
Jeju,1713465045,0.0,11.96,11.96,11.96,62.0,1013.0,1.54,170.0,0.0,0.0
Jeju,1713466863,0.0,15.86,15.86,15.86,49.0,1013.0,1.48,229.0,0.0,0.0
Jeju,1713468673,0.0,10.96,10.96,10.96,66.0,1013.0,2.06,180.0,0.0,0.0
Jeju,1713470453,3.0,15.83,15.83,15.83,49.0,1013.0,1.57,243.0,0.0,0.0
Jeju,1713472009,0.0,10.96,10.96,10.96,66.0,1014.0,2.06,190.0,0.0,0.0
Jeju,1713474069,29.0,15.72,15.72,15.72,50.0,1014.0,1.84,248.0,0.0,0.0
Jeju,1713475847,0.0,11.96,11.96,11.96,62.0,1014.0,2.06,170.0,0.0,0.0
Jeju,1713477674,34.0,16.38,16.38,16.38,51.0,1014.0,1.62,257.0,0.0,0.0
Jeju,1713479438,0.0,13.96,13.96,13.96,58.0,1014.0,1.54,160.0,0.0,0.0
Jeju,1713481265,47.0,17.67,17.67,17.67,50.0,1015.0,1.84,262.0,0.0,0.0
Jeju,1713483199,0.0,16.96,16.96,16.96,55.0,1015.0,1.03,320.0,0.0,0.0
Jeju,1713484863,42.0,18.52,18.52,18.52,48.0,1015.0,2.01,267.0,0.0,0.0
Jeju,1713486642,0.0,16.96,16.96,16.96,59.0,1015.0,1.54,310.0,0.0,0.0
Jeju,1713488464,100.0,19.28,19.28,19.28,47.0,1015.0,1.75,289.0,0.0,0.0
Jeju,1713490319,0.0,17.96,17.96,17.96,52.0,1015.0,2.06,320.0,0.0,0.0
Jeju,1713492118,100.0,20.05,20.05,20.05,45.0,1015.0,1.15,331.0,0.0,0.0
Jeju,1713493857,0.0,17.96,17.96,17.96,52.0,1014.0,1.54,10.0,0.0,0.0
Jeju,1713495651,100.0,20.32,20.32,20.32,45.0,1014.0,1.78,357.0,0.0,0.0
Jeju,1713497441,0.0,18.96,18.96,18.96,52.0,1014.0,2.06,20.0,0.0,0.0
Jeju,1713499146,0.0,18.96,18.96,18.96,52.0,1014.0,2.06,20.0,0.0,0.0
Jeju,1713501071,0.0,18.96,18.96,18.96,59.0,1013.0,2.06,10.0,0.0,0.0
Jeju,1713502865,100.0,19.57,19.57,19.57,47.0,1013.0,1.04,296.0,0.0,0.0
Jeju,1713504663,0.0,19.96,19.96,19.96,49.0,1013.0,2.06,360.0,0.0,0.0
Jeju,1713506449,99.0,19.94,19.94,19.94,46.0,1012.0,0.75,285.0,0.0,0.0
Jeju,1713508266,0.0,18.96,18.96,18.96,55.0,1012.0,2.06,10.0,0.0,0.0
Jeju,1713510061,84.0,20.41,20.41,20.41,45.0,1012.0,0.96,86.0,0.0,0.0
Jeju,1713511852,75.0,18.96,18.96,18.96,52.0,1012.0,2.06,10.0,0.0,0.0
Jeju,1713513641,90.0,20.73,20.73,20.73,44.0,1012.0,0.94,84.0,0.0,0.0
Jeju,1713515437,75.0,19.96,19.96,19.96,52.0,1011.0,2.06,60.0,0.0,0.0
Jeju,1713517262,94.0,20.08,20.08,20.08,47.0,1012.0,0.09,355.0,0.0,0.0
Jeju,1713519066,75.0,18.96,18.96,18.96,52.0,1012.0,2.06,30.0,0.0,0.0
Jeju,1713520844,95.0,18.91,18.91,18.91,53.0,1012.0,0.16,278.0,0.0,0.0
Jeju,1713522656,75.0,17.96,17.96,17.96,63.0,1012.0,1.03,350.0,0.0,0.0
Jeju,1713524422,96.0,18.32,18.32,18.32,56.0,1012.0,1.13,200.0,0.0,0.0
Jeju,1713526379,0.0,16.96,16.96,16.96,55.0,1012.0,0.0,0.0,0.0,0.0
Jeju,1713528071,100.0,18.17,18.17,18.17,53.0,1012.0,1.0,156.0,0.0,0.0
Jeju,1713529845,0.0,16.96,16.96,16.96,55.0,1013.0,1.03,30.0,0.0,0.0
Jeju,1713531640,100.0,17.9,17.9,17.9,56.0,1012.0,1.51,132.0,0.0,0.0
Jeju,1713533457,0.0,16.96,16.96,16.96,51.0,1013.0,1.03,70.0,0.0,0.0
Jeju,1713535252,100.0,17.35,17.35,17.35,59.0,1013.0,1.92,209.0,0.0,0.0
Jeju,1713537059,0.0,15.96,15.96,15.96,59.0,1012.0,2.06,60.0,0.0,0.0
Jeju,1713538855,100.0,17.13,17.13,17.13,61.0,1013.0,1.35,184.0,0.0,0.0
Jeju,1713540653,0.0,15.96,15.96,15.96,63.0,1012.0,2.06,300.0,0.0,0.0
Jeju,1713542484,100.0,17.24,17.24,17.24,60.0,1012.0,1.82,209.0,0.0,0.0
Jeju,1713544253,0.0,15.96,15.96,15.96,63.0,1012.0,0.51,320.0,0.0,0.0
Jeju,1713546052,100.0,17.23,17.23,17.23,61.0,1011.0,2.08,126.0,0.0,0.0
Jeju,1713547841,0.0,15.96,15.96,15.96,63.0,1010.0,1.54,80.0,0.0,0.0
Jeju,1713549666,100.0,17.35,17.35,17.35,61.0,1010.0,2.5,144.0,0.0,0.0
Jeju,1713551446,0.0,16.96,16.96,16.96,59.0,1010.0,2.57,260.0,0.0,0.0
Jeju,1713553262,100.0,16.97,16.97,16.97,67.0,1009.0,3.34,135.0,1.22,0.0
Jeju,1713555045,100.0,16.96,16.96,16.96,63.0,1008.0,4.12,70.0,0.0,0.0
Jeju,1713556856,100.0,16.31,16.31,16.31,78.0,1009.0,3.13,157.0,0.72,0.0
Jeju,1713558644,100.0,16.96,16.96,16.96,72.0,1007.0,1.54,200.0,3.51,0.0
Jeju,1713560447,100.0,15.27,15.27,15.27,86.0,1008.0,1.01,160.0,3.51,0.0
Jeju,1713562248,75.0,17.96,17.96,17.96,63.0,1006.0,2.57,320.0,3.5,0.0
Jeju,1713564056,100.0,15.48,15.48,15.48,92.0,1008.0,5.12,142.0,3.5,0.0
Jeju,1713565848,75.0,18.96,18.96,18.96,59.0,1005.0,3.6,50.0,1.22,0.0
Jeju,1713567656,100.0,15.15,15.15,15.15,87.0,1006.0,4.04,163.0,1.22,0.0
Jeju,1713569481,75.0,19.96,19.96,19.96,56.0,1005.0,3.6,20.0,6.87,0.0
Jeju,1713571270,100.0,14.91,14.91,14.91,89.0,1008.0,4.01,145.0,6.87,0.0
Jeju,1713573063,100.0,17.96,17.96,17.96,72.0,1005.0,3.6,320.0,0.2,0.0
Jeju,1713574854,100.0,15.96,15.96,15.96,88.0,1006.0,7.2,340.0,0.2,0.0
Jeju,1713576719,100.0,16.96,16.96,16.96,82.0,1006.0,4.12,350.0,0.82,0.0
Jeju,1713578541,100.0,16.49,16.49,16.49,88.0,1006.0,6.62,142.0,0.82,0.0
Jeju,1713580267,100.0,16.96,16.96,16.96,82.0,1006.0,1.54,180.0,0.47,0.0
Jeju,1713582054,98.0,17.47,17.47,17.47,84.0,1005.0,7.14,147.0,0.47,0.0
Jeju,1713583852,100.0,20.96,20.96,20.96,68.0,1005.0,5.14,190.0,0.51,0.0
Jeju,1713585493,100.0,20.96,20.96,20.96,68.0,1005.0,5.14,190.0,0.51,0.0
Jeju,1713587437,75.0,21.96,21.96,21.96,68.0,1005.0,7.2,190.0,0.22,0.0
Jeju,1713589248,100.0,18.09,18.09,18.09,89.0,1004.0,3.79,169.0,0.17,0.0
Jeju,1713591037,75.0,21.96,21.96,21.96,68.0,1004.0,4.63,220.0,0.0,0.0
Jeju,1713592841,99.0,18.62,18.62,18.62,88.0,1004.0,3.25,195.0,0.0,0.0
Jeju,1713594671,75.0,20.96,20.96,20.96,73.0,1004.0,5.66,250.0,0.0,0.0
Jeju,1713596458,100.0,18.12,18.12,18.12,92.0,1004.0,4.11,227.0,0.0,0.0
Jeju,1713598239,75.0,19.96,19.96,19.96,77.0,1004.0,6.17,270.0,0.0,0.0
Jeju,1713600047,100.0,16.83,16.83,16.83,93.0,1004.0,5.24,229.0,0.0,0.0
Jeju,1713601855,75.0,17.96,17.96,17.96,82.0,1005.0,5.14,250.0,0.0,0.0
Jeju,1713603668,75.0,16.96,16.96,16.96,88.0,1005.0,5.66,250.0,0.0,0.0
Jeju,1713605448,75.0,16.96,16.96,16.96,82.0,1005.0,3.6,250.0,0.0,0.0
Jeju,1713607250,75.0,16.96,16.96,16.96,82.0,1005.0,3.6,250.0,0.0,0.0
Jeju,1713609060,75.0,16.96,16.96,16.96,77.0,1006.0,4.63,260.0,0.0,0.0
Jeju,1713610847,100.0,15.5,15.5,15.5,89.0,1005.0,3.92,225.0,0.0,0.0
Jeju,1713612651,75.0,15.96,15.96,15.96,77.0,1007.0,5.66,260.0,0.0,0.0
Jeju,1713614469,98.0,15.51,15.51,15.51,89.0,1007.0,4.58,224.0,0.0,0.0
Jeju,1713616262,75.0,14.96,14.96,14.96,82.0,1007.0,5.14,260.0,0.0,0.0
Jeju,1713618053,100.0,14.98,14.98,14.98,89.0,1007.0,2.82,227.0,0.0,0.0
Jeju,1713619848,40.0,14.96,14.96,14.96,82.0,1007.0,4.63,270.0,0.0,0.0
Jeju,1713621643,100.0,15.18,15.18,15.18,89.0,1007.0,3.57,223.0,0.0,0.0
Jeju,1713623464,75.0,14.96,14.96,14.96,82.0,1007.0,5.66,260.0,0.0,0.0
Jeju,1713625248,100.0,14.67,14.67,14.67,89.0,1007.0,2.39,208.0,0.0,0.0
Jeju,1713627075,75.0,13.96,13.96,13.96,82.0,1007.0,5.14,260.0,0.0,0.0
Jeju,1713628876,100.0,14.69,14.69,14.69,89.0,1007.0,1.7,202.0,0.0,0.0
Jeju,1713630667,75.0,13.96,13.96,13.96,82.0,1007.0,4.12,260.0,0.0,0.0
Jeju,1713632462,100.0,14.8,14.8,14.8,89.0,1007.0,2.52,215.0,0.0,0.0
Jeju,1713634263,75.0,13.96,13.96,13.96,88.0,1007.0,2.06,260.0,0.0,0.0
Jeju,1713636042,100.0,14.74,14.74,14.74,90.0,1007.0,2.0,204.0,0.0,0.0
Jeju,1713637882,75.0,13.96,13.96,13.96,88.0,1007.0,1.03,230.0,0.0,0.0
Jeju,1713639657,100.0,14.93,14.93,14.93,90.0,1007.0,1.69,210.0,0.0,0.0
Jeju,1713641448,75.0,13.96,13.96,13.96,88.0,1008.0,1.03,230.0,0.0,0.0
Jeju,1713643257,100.0,15.01,15.01,15.01,91.0,1008.0,2.03,71.0,0.0,0.0
Jeju,1713645054,75.0,13.96,13.96,13.96,88.0,1007.0,0.51,250.0,5.22,0.0
Jeju,1713646902,100.0,14.9,14.9,14.9,92.0,1008.0,2.9,75.0,0.14,0.0
Jeju,1713648654,75.0,13.96,13.96,13.96,88.0,1008.0,0.51,220.0,0.0,0.0
Jeju,1713650452,100.0,15.19,15.19,15.19,91.0,1009.0,1.65,68.0,0.13,0.0
Jeju,1713652248,75.0,14.96,14.96,14.96,88.0,1008.0,2.57,90.0,1.59,0.0
Jeju,1713654044,100.0,15.61,15.61,15.61,90.0,1008.0,1.76,80.0,0.26,0.0
Jeju,1713655849,75.0,14.96,14.96,14.96,88.0,1009.0,2.57,100.0,0.79,0.0
Jeju,1713657677,100.0,16.22,16.22,16.22,88.0,1009.0,1.69,58.0,0.0,0.0
Jeju,1713659461,75.0,14.96,14.96,14.96,88.0,1009.0,2.57,80.0,0.5,0.0
Jeju,1713661260,100.0,15.62,15.62,15.62,92.0,1010.0,3.48,60.0,0.12,0.0
Jeju,1713663138,75.0,15.96,15.96,15.96,82.0,1009.0,4.12,90.0,0.0,0.0
Jeju,1713664932,100.0,15.71,15.71,15.71,92.0,1010.0,2.14,68.0,0.0,0.0
Jeju,1713666666,75.0,14.96,14.96,14.96,88.0,1009.0,4.12,80.0,0.13,0.0
Jeju,1713668450,100.0,16.9,16.9,16.9,86.0,1009.0,2.51,24.0,0.12,0.0
Jeju,1713670213,75.0,14.96,14.96,14.96,94.0,1009.0,2.57,50.0,0.0,0.0
Jeju,1713672053,100.0,15.9,15.9,15.9,91.0,1009.0,2.28,75.0,0.0,0.0
Jeju,1713673867,75.0,14.96,14.96,14.96,94.0,1009.0,2.57,30.0,0.0,0.0
Jeju,1713675654,100.0,17.13,17.13,17.13,86.0,1009.0,2.75,4.0,0.0,0.0
Jeju,1713677460,75.0,15.96,15.96,15.96,88.0,1009.0,2.06,30.0,0.0,0.0
Jeju,1713679246,100.0,17.52,17.52,17.52,84.0,1008.0,2.68,26.0,0.0,0.0
Jeju,1713681051,75.0,14.96,14.96,14.96,94.0,1009.0,2.06,30.0,0.0,0.0
Jeju,1713682846,100.0,17.23,17.23,17.23,87.0,1008.0,3.03,23.0,0.0,0.0
Jeju,1713684664,75.0,14.96,14.96,14.96,94.0,1009.0,1.54,350.0,0.0,0.0
Jeju,1713686440,100.0,16.08,16.08,16.08,94.0,1010.0,3.53,70.0,0.0,0.0
Jeju,1713688272,75.0,15.96,15.96,15.96,88.0,1009.0,2.06,20.0,0.0,0.0
Jeju,1713690043,100.0,16.22,16.22,16.22,93.0,1010.0,3.69,81.0,0.0,0.0
Jeju,1713691850,75.0,15.96,15.96,15.96,88.0,1009.0,2.57,30.0,0.0,0.0
Jeju,1713693640,100.0,16.2,16.2,16.2,93.0,1010.0,4.13,85.0,0.0,0.0
Jeju,1713695461,75.0,14.96,14.96,14.96,94.0,1009.0,3.6,60.0,0.0,0.0
Jeju,1713697057,75.0,14.96,14.96,14.96,94.0,1009.0,3.6,60.0,0.0,0.0
Jeju,1713699053,75.0,15.96,15.96,15.96,88.0,1010.0,2.57,50.0,0.0,0.0
Jeju,1713700849,100.0,16.27,16.27,16.27,92.0,1011.0,4.87,96.0,0.0,0.0
Jeju,1713702648,75.0,15.96,15.96,15.96,88.0,1010.0,4.12,50.0,0.0,0.0
Jeju,1713704448,100.0,16.18,16.18,16.18,94.0,1011.0,4.39,80.0,0.0,0.0
Jeju,1713706255,75.0,15.96,15.96,15.96,88.0,1011.0,3.6,80.0,0.0,0.0
Jeju,1713707952,75.0,15.96,15.96,15.96,88.0,1011.0,3.6,80.0,0.0,0.0
Jeju,1713709860,75.0,15.96,15.96,15.96,88.0,1011.0,2.57,90.0,0.0,0.0
Jeju,1713711655,100.0,15.78,15.78,15.78,93.0,1012.0,5.5,67.0,0.0,0.0
Jeju,1713713461,75.0,15.96,15.96,15.96,88.0,1011.0,2.57,80.0,0.0,0.0
Jeju,1713715211,100.0,16.02,16.02,16.02,95.0,1011.0,4.38,75.0,0.65,0.0
Jeju,1713717048,75.0,15.96,15.96,15.96,88.0,1011.0,2.57,80.0,0.0,0.0
Jeju,1713718836,100.0,15.41,15.41,15.41,95.0,1011.0,6.33,73.0,0.0,0.0
Jeju,1713720636,75.0,15.96,15.96,15.96,88.0,1011.0,2.06,100.0,0.0,0.0
Jeju,1713722444,75.0,15.96,15.96,15.96,88.0,1011.0,3.09,140.0,0.0,0.0
Jeju,1713724257,75.0,15.96,15.96,15.96,88.0,1011.0,2.57,130.0,0.0,0.0
Jeju,1713726067,100.0,15.48,15.48,15.48,94.0,1011.0,7.24,75.0,0.0,0.0
Jeju,1713727887,75.0,14.96,14.96,14.96,94.0,1010.0,2.57,90.0,0.0,0.0
Jeju,1713729655,100.0,15.54,15.54,15.54,94.0,1010.0,7.81,81.0,0.15,0.0
Jeju,1713731494,75.0,14.96,14.96,14.96,94.0,1011.0,1.54,80.0,0.0,0.0
Jeju,1713733246,75.0,14.96,14.96,14.96,94.0,1011.0,1.03,40.0,0.0,0.0
Jeju,1713735083,75.0,14.96,14.96,14.96,100.0,1011.0,2.06,60.0,0.11,0.0
Jeju,1713736862,100.0,15.52,15.52,15.52,95.0,1012.0,5.28,84.0,0.0,0.0
Jeju,1713738644,75.0,15.96,15.96,15.96,94.0,1011.0,5.14,80.0,0.0,0.0
Jeju,1713740454,75.0,15.96,15.96,15.96,94.0,1011.0,5.14,80.0,0.0,0.0
Jeju,1713742255,75.0,15.96,15.96,15.96,94.0,1011.0,6.69,70.0,0.0,0.0
Jeju,1713744102,75.0,15.96,15.96,15.96,94.0,1011.0,6.69,70.0,0.0,0.0
Jeju,1713745879,75.0,15.96,15.96,15.96,94.0,1012.0,6.69,80.0,0.0,0.0
Jeju,1713747668,75.0,17.96,17.96,17.96,82.0,1011.0,7.2,90.0,0.0,0.0
Jeju,1713749523,75.0,17.96,17.96,17.96,88.0,1012.0,7.72,80.0,0.0,0.0
Jeju,1713751317,100.0,16.15,16.15,16.15,94.0,1013.0,5.59,82.0,0.1,0.0
Jeju,1713753113,75.0,18.96,18.96,18.96,77.0,1012.0,7.2,90.0,0.0,0.0
Jeju,1713754839,100.0,16.42,16.42,16.42,90.0,1013.0,5.27,82.0,0.0,0.0
Jeju,1713756656,75.0,17.96,17.96,17.96,82.0,1012.0,8.75,80.0,0.0,0.0
Jeju,1713758449,100.0,16.27,16.27,16.27,92.0,1013.0,5.7,82.0,0.0,0.0
Jeju,1713760255,75.0,17.96,17.96,17.96,82.0,1012.0,8.75,80.0,0.0,0.0
Jeju,1713762065,100.0,16.16,16.16,16.16,93.0,1012.0,6.17,87.0,0.0,0.0
Jeju,1713763861,75.0,17.96,17.96,17.96,82.0,1012.0,8.75,70.0,0.0,0.0
Jeju,1713765642,100.0,16.2,16.2,16.2,92.0,1012.0,6.19,85.0,0.0,0.0
Jeju,1713767482,75.0,17.96,17.96,17.96,82.0,1012.0,8.75,70.0,0.0,0.0
Jeju,1713769250,100.0,16.03,16.03,16.03,91.0,1012.0,6.78,86.0,0.0,0.0
Jeju,1713771055,75.0,16.96,16.96,16.96,82.0,1011.0,8.23,80.0,0.0,0.0
Jeju,1713772847,100.0,15.94,15.94,15.94,91.0,1012.0,7.12,86.0,0.0,0.0
Jeju,1713774628,75.0,17.96,17.96,17.96,77.0,1011.0,8.23,90.0,0.0,0.0
Jeju,1713776454,100.0,16.0,16.0,16.0,89.0,1012.0,6.96,96.0,0.0,0.0
Jeju,1713778274,75.0,16.96,16.96,16.96,82.0,1011.0,7.72,90.0,0.0,0.0
Jeju,1713780061,100.0,15.71,15.71,15.71,91.0,1013.0,6.54,92.0,0.0,0.0
Jeju,1713781857,75.0,15.96,15.96,15.96,82.0,1012.0,8.75,90.0,0.0,0.0
Jeju,1713783672,100.0,15.71,15.71,15.71,91.0,1013.0,6.94,90.0,0.0,0.0
Jeju,1713785456,75.0,15.96,15.96,15.96,77.0,1013.0,7.2,90.0,0.0,0.0
Jeju,1713787272,100.0,15.9,15.9,15.9,91.0,1013.0,6.58,89.0,0.0,0.0
Jeju,1713789053,75.0,15.96,15.96,15.96,77.0,1013.0,6.69,100.0,0.0,0.0
Jeju,1713790861,100.0,15.73,15.73,15.73,91.0,1014.0,6.58,91.0,0.0,0.0
Jeju,1713792639,75.0,15.96,15.96,15.96,77.0,1014.0,6.17,90.0,0.0,0.0
Jeju,1713794453,100.0,15.44,15.44,15.44,91.0,1014.0,6.83,89.0,0.0,0.0
Jeju,1713796248,75.0,15.96,15.96,15.96,82.0,1014.0,6.69,90.0,0.0,0.0
Jeju,1713798059,100.0,15.18,15.18,15.18,91.0,1013.0,7.86,87.0,0.0,0.0
Jeju,1713799895,75.0,15.96,15.96,15.96,82.0,1013.0,6.17,90.0,0.0,0.0
Jeju,1713801652,100.0,14.96,14.96,14.96,91.0,1013.0,7.97,87.0,0.0,0.0
Jeju,1713803489,75.0,15.96,15.96,15.96,82.0,1013.0,5.66,90.0,0.0,0.0
Jeju,1713805259,100.0,14.86,14.86,14.86,89.0,1012.0,7.76,87.0,0.0,0.0
Jeju,1713807072,75.0,15.96,15.96,15.96,82.0,1013.0,5.66,80.0,0.0,0.0
Jeju,1713808845,100.0,14.89,14.89,14.89,88.0,1012.0,6.73,89.0,0.0,0.0
