ts,실시간 임시 가격(원/kWh),실시간 확정 가격(원/kWh)
1725714900,161.27,161.27
1725715800,161.02,161.27
1725716700,161.02,161.27
1725717600,161.02,161.27
1725718500,160.35,160.60
1725719400,160.35,160.60
1725720300,160.35,160.60
1725721200,160.60,160.60
1725722100,161.32,161.32
1725723000,161.32,161.32
1725723900,161.32,161.32
1725724800,161.32,161.32
1725725700,129.68,129.68
1725726600,129.68,129.68
1725727500,129.68,129.68
1725728400,129.68,129.68
1725729300,111.89,111.89
1725730200,111.89,111.89
1725731100,111.89,111.89
1725732000,111.89,111.89
1725732900,111.89,111.89
1725733800,111.89,111.89
1725734700,111.89,111.89
1725735600,111.89,111.89
1725736500,111.89,111.89
1725737400,111.89,111.89
1725738300,111.89,111.89
1725739200,111.89,111.89
1725740100,111.89,111.89
1725741000,111.89,111.89
1725741900,111.89,111.89
1725742800,111.89,111.89
1725743700,111.89,111.89
1725744600,111.89,111.89
1725745500,111.89,111.89
1725746400,111.89,111.89
1725747300,115.19,115.19
1725748200,115.19,115.19
1725749100,115.19,115.19
1725750000,115.19,115.19
1725750900,115.19,115.19
1725751800,115.19,115.19
1725752700,115.19,115.19
1725753600,115.19,115.19
1725754500,140.37,140.37
1725755400,140.37,140.37
1725756300,140.37,140.37
1725757200,140.37,140.37
1725758100,140.37,140.37
1725759000,140.37,140.37
1725759900,140.37,140.37
1725760800,140.37,140.37
1725761700,141.35,141.35
1725762600,141.35,141.35
1725763500,141.35,141.35
1725764400,141.35,141.35
1725765300,143.91,143.91
1725766200,143.91,143.91
1725767100,143.91,143.91
1725768000,143.91,143.91
1725768900,141.34,141.34
1725769800,141.34,141.34
1725770700,141.34,141.34
1725771600,141.34,141.34
1725772500,143.19,143.19
1725773400,143.19,143.19
1725774300,158.64,158.60
1725775200,158.64,158.60
1725776100,160.39,160.57
1725777000,160.39,160.57
1725777900,160.39,160.57
1725778800,160.39,160.57
1725779700,160.39,160.57
1725780600,160.39,160.57
1725781500,160.39,160.57
1725782400,160.39,160.57
1725783300,161.04,161.74
1725784200,161.04,161.74
1725785100,161.04,161.74
1725786000,161.04,161.74
1725786900,161.32,162.02
1725787800,161.32,162.02
1725788700,161.32,162.02
1725789600,161.32,162.02
1725790500,161.32,162.02
1725791400,161.32,162.02
1725792300,161.32,162.02
1725793200,162.02,162.02
1725794100,162.30,162.30
1725795000,162.30,162.30
1725795900,162.30,162.30
1725796800,162.30,162.30
1725797700,160.59,160.59
1725798600,160.59,160.59
1725799500,160.59,160.59
1725800400,160.62,160.59
1725801300,159.90,159.90
1725802200,159.90,159.90
1725803100,159.90,159.90
1725804000,159.90,159.90
1725804900,159.90,159.90
1725805800,159.90,159.90
1725806700,159.90,159.90
1725807600,159.90,159.90
1725808500,161.32,161.32
1725809400,161.32,161.32
1725810300,161.32,161.32
1725811200,137.22,137.22
1725812100,106.88,106.88
1725813000,106.88,106.88
1725813900,106.88,106.88
1725814800,106.88,106.88
1725815700,106.88,106.88
1725816600,106.88,106.88
1725817500,106.88,106.88
1725818400,106.88,106.88
1725819300,106.88,106.88
1725820200,106.88,106.88
1725821100,106.88,106.88
1725822000,106.88,106.88
1725822900,106.88,106.88
1725823800,106.88,106.88
1725824700,106.88,106.88
1725825600,106.88,106.88
1725826500,106.88,106.88
1725827400,106.88,106.88
1725828300,106.88,106.88
1725829200,106.88,106.88
1725830100,139.97,139.97
1725831000,139.97,139.97
1725831900,139.97,139.97
1725832800,139.97,139.97
1725833700,142.46,142.46
1725834600,142.46,142.46
1725835500,142.46,142.46
1725836400,142.46,142.46
1725837300,159.89,160.83
1725838200,159.89,160.83
1725839100,159.89,160.83
1725840000,159.89,160.83
1725840900,159.73,160.67
1725841800,159.73,160.67
1725842700,159.73,160.67
1725843600,159.73,160.67
1725844500,159.56,160.65
1725845400,159.56,160.65
1725846300,159.56,160.65
1725847200,159.49,160.65
1725848100,156.09,156.09
1725849000,156.09,156.09
1725849900,156.09,156.09
1725850800,156.09,156.09
1725851700,148.71,148.71
1725852600,148.71,148.71
1725853500,148.71,148.71
1725854400,148.71,148.71
1725855300,156.98,156.98
1725856200,156.98,156.98
1725857100,156.98,156.98
1725858000,156.98,156.98
1725858900,160.19,160.19
1725859800,160.19,160.19
1725860700,160.19,160.19
1725861600,160.19,160.19
1725862500,160.19,160.19
1725863400,160.19,160.19
1725864300,160.19,160.19
1725865200,160.19,160.19
1725866100,159.36,160.37
1725867000,159.36,160.37
1725867900,159.36,160.37
1725868800,159.26,160.37
1725869700,159.26,160.37
1725870600,159.26,160.37
1725871500,159.26,160.37
1725872400,209.90,209.90
1725873300,311.33,160.65
1725874200,306.31,160.65
1725875100,306.14,160.65
1725876000,305.88,160.65
1725876900,305.88,160.65
1725877800,305.78,160.65
1725878700,305.70,160.65
1725879600,159.67,160.65
1725880500,159.92,160.93
1725881400,159.92,160.93
1725882300,159.92,160.93
1725883200,159.92,160.93
1725884100,159.92,160.93
1725885000,159.92,160.93
1725885900,159.92,160.93
1725886800,159.99,160.93
1725887700,159.65,159.65
1725888600,159.39,159.65
1725889500,159.39,159.65
1725890400,159.39,159.65
1725891300,158.28,158.28
1725892200,158.28,158.28
1725893100,158.28,158.28
1725894000,158.28,158.28
1725894900,160.87,159.71
1725895800,160.91,159.71
1725896700,160.94,159.71
1725897600,160.99,159.71
1725898500,160.37,159.07
1725899400,160.44,159.07
1725900300,160.44,159.07
1725901200,160.46,159.07
1725902100,160.49,159.07
1725903000,160.51,159.07
1725903900,160.54,159.07
1725904800,160.63,159.07
1725905700,160.78,159.07
1725906600,160.67,159.07
1725907500,160.74,159.07
1725908400,160.44,158.72
1725909300,158.25,157.78
1725910200,158.29,157.78
1725911100,158.32,157.78
1725912000,157.11,157.78
1725912900,157.10,157.78
1725913800,157.10,157.78
1725914700,157.10,157.78
1725915600,157.10,157.78
1725916500,157.10,157.78
1725917400,157.10,157.78
1725918300,157.10,157.78
1725919200,157.13,157.78
1725920100,161.82,159.71
1725921000,161.75,159.71
1725921900,161.68,159.71
1725922800,161.61,159.71
1725923700,156.79,157.41
1725924600,156.79,157.41
1725925500,156.79,157.41
1725926400,156.79,157.41
1725927300,161.18,161.08
1725928200,161.18,161.08
1725929100,161.18,161.08
1725930000,161.32,161.08
1725930900,161.32,161.08
1725931800,161.32,161.08
1725932700,161.32,161.08
1725933600,160.98,161.08
1725934500,160.98,161.08
1725935400,160.98,161.08
1725936300,160.98,161.08
1725937200,161.37,161.08
1725938100,161.37,161.08
1725939000,161.37,161.08
1725939900,161.37,161.08
1725940800,161.13,161.08
1725941700,161.13,161.08
1725942600,161.13,161.08
1725943500,161.13,161.08
1725944400,161.13,161.08
1725945300,161.13,161.08
1725946200,161.13,161.08
1725947100,161.13,161.08
1725948000,161.13,161.08
1725948900,173.95,173.95
1725949800,173.95,173.95
1725950700,173.95,173.95
1725951600,173.95,173.95
1725952500,175.23,175.23
1725953400,175.23,175.23
1725954300,175.23,175.23
1725955200,175.23,175.23
1725956100,161.03,161.08
1725957000,161.03,161.08
1725957900,161.03,161.08
1725958800,161.03,161.08
1725959700,161.31,161.35
1725960600,161.31,161.35
1725961500,161.31,161.35
1725962400,161.41,161.35
1725963300,161.41,161.35
1725964200,161.41,161.35
1725965100,161.41,161.35
1725966000,161.38,161.35
1725966900,161.35,161.35
1725967800,161.33,161.35
1725968700,161.31,161.35
1725969600,161.28,161.35
1725970500,161.26,161.35
1725971400,161.29,161.35
1725972300,161.32,161.35
1725973200,161.36,161.35
1725974100,159.37,159.37
1725975000,158.89,159.37
1725975900,158.89,159.37
1725976800,159.37,159.37
1725977700,143.06,143.06
1725978600,143.06,143.06
1725979500,143.06,143.06
1725980400,143.06,143.06
1725981300,158.83,158.37
1725982200,158.92,158.37
1725983100,144.54,144.54
1725984000,144.54,144.54
1725984900,141.47,141.47
1725985800,141.47,141.47
1725986700,141.47,141.47
1725987600,141.47,141.47
1725988500,141.49,141.49
1725989400,141.49,141.49
1725990300,141.49,141.49
1725991200,141.49,141.49
1725992100,135.42,135.42
1725993000,135.42,135.42
1725993900,135.42,135.42
1725994800,135.42,135.42
1725995700,134.72,134.72
1725996600,134.72,134.72
1725997500,134.72,134.72
1725998400,134.72,134.72
1725999300,141.50,141.50
1726000200,141.50,141.50
1726001100,141.50,141.50
1726002000,141.50,141.50
1726002900,141.50,141.50
1726003800,141.50,141.50
1726004700,141.50,141.50
1726005600,141.50,141.50
1726006500,145.18,145.18
1726007400,145.18,145.18
1726008300,145.18,145.18
1726009200,145.18,145.18
1726010100,157.67,158.91
1726011000,157.67,158.91
1726011900,157.67,158.91
1726012800,157.70,158.91
1726013700,157.53,158.74
1726014600,157.53,158.74
1726015500,157.53,158.74
1726016400,157.57,158.74
1726017300,157.40,158.58
1726018200,157.40,158.58
1726019100,157.40,158.58
1726020000,157.34,158.58
1726020900,158.84,158.84
1726021800,158.84,158.84
1726022700,158.84,158.84
1726023600,158.84,158.84
1726024500,158.85,158.85
1726025400,158.85,158.85
1726026300,158.85,158.85
1726027200,158.85,158.85
1726028100,158.51,158.58
1726029000,158.51,158.58
1726029900,158.51,158.58
1726030800,158.51,158.58
1726031700,158.51,158.58
1726032600,158.51,158.58
1726033500,158.51,158.58
1726034400,158.51,158.58
1726035300,161.52,160.47
1726036200,161.52,160.47
1726037100,161.52,160.47
1726038000,161.52,160.47
1726038900,161.52,160.57
1726039800,161.52,160.57
1726040700,161.52,160.57
1726041600,161.52,160.57
1726042500,161.52,160.04
1726043400,161.52,160.04
1726044300,161.52,160.04
1726045200,161.52,160.04
1726046100,161.80,160.26
1726047000,161.80,160.26
1726047900,161.80,160.26
1726048800,161.80,160.26
1726049700,161.80,160.18
1726050600,161.80,160.18
1726051500,161.80,160.18
1726052400,160.18,160.18
1726053300,159.48,159.52
1726054200,159.50,159.52
1726055100,159.52,159.52
1726056000,159.54,159.52
1726056900,159.55,159.52
1726057800,159.72,159.52
1726058700,159.89,159.52
1726059600,159.88,159.52
1726060500,159.33,158.91
1726061400,161.19,158.91
1726062300,158.91,158.91
1726063200,158.91,158.91
1726064100,143.09,143.09
1726065000,143.09,143.09
1726065900,143.09,143.09
1726066800,143.09,143.09
1726067700,157.22,158.61
1726068600,157.02,158.18
1726069500,156.92,157.87
1726070400,157.80,158.61
1726071300,138.39,138.39
1726072200,138.39,138.39
1726073100,138.39,138.39
1726074000,138.39,138.39
1726074900,138.20,138.20
1726075800,138.20,138.20
1726076700,138.20,138.20
1726077600,138.20,138.20
1726078500,137.35,137.35
1726079400,137.35,137.35
1726080300,137.35,137.35
1726081200,137.35,137.35
1726082100,137.35,137.35
1726083000,137.35,137.35
1726083900,137.35,137.35
1726084800,137.35,137.35
1726085700,138.20,138.20
1726086600,138.20,138.20
1726087500,138.20,138.20
1726088400,138.20,138.20
1726089300,143.14,143.14
1726090200,143.14,143.14
1726091100,143.14,143.14
1726092000,143.14,143.14
1726092900,143.14,143.14
1726093800,143.14,143.14
1726094700,143.14,143.14
1726095600,143.14,143.14
1726096500,158.35,158.44
1726097400,158.35,158.44
1726098300,158.35,158.44
1726099200,158.27,158.44
1726100100,157.93,158.11
1726101000,157.91,158.11
1726101900,157.89,158.11
1726102800,157.74,158.11
1726103700,157.74,158.11
1726104600,157.74,158.11
1726105500,157.74,158.11
1726106400,157.74,158.11
1726107300,157.74,158.11
1726108200,157.74,158.11
1726109100,157.74,158.11
1726110000,158.34,158.11
1726110900,158.34,158.11
1726111800,158.34,158.11
1726112700,158.34,158.11
1726113600,158.42,158.11
1726114500,158.25,157.94
1726115400,158.25,157.94
1726116300,158.25,157.94
1726117200,158.25,157.94
1726118100,161.71,161.71
1726119000,161.71,161.71
1726119900,161.71,161.71
1726120800,161.71,161.71
1726121700,208.06,208.06
1726122600,208.06,208.06
1726123500,208.06,208.06
1726124400,208.06,208.06
1726125300,166.78,166.78
1726126200,166.78,166.78
1726127100,166.78,166.78
1726128000,166.78,166.78
1726128900,159.20,159.20
1726129800,159.20,159.20
1726130700,159.20,159.20
1726131600,159.17,159.20
1726132500,159.45,159.48
1726133400,159.45,159.48
1726134300,159.45,159.48
1726135200,159.47,159.48
1726136100,159.75,159.76
1726137000,159.75,159.76
1726137900,159.75,159.76
1726138800,159.75,159.76
1726139700,159.75,159.76
1726140600,159.75,159.76
1726141500,159.75,159.76
1726142400,159.75,159.76
1726143300,160.03,160.03
1726144200,160.03,160.03
1726145100,160.03,160.03
1726146000,160.13,160.03
1726146900,161.26,160.03
1726147800,160.03,160.03
1726148700,160.03,160.03
1726149600,160.03,160.03
1726150500,157.63,157.63
1726151400,157.63,157.63
1726152300,157.63,157.63
1726153200,143.96,143.96
1726155900,144.45,144.45
1726156800,163.02,159.87
1726157700,138.08,138.08
1726158600,138.08,138.08
1726159500,138.08,138.08
1726160400,138.08,138.08
1726161300,138.08,138.08
1726162200,138.08,138.08
1726163100,138.08,138.08
1726164000,138.08,138.08
1726164900,138.08,138.08
1726165800,138.08,138.08
1726166700,138.08,138.08
1726167600,138.08,138.08
1726168500,138.08,138.08
1726169400,138.08,138.08
1726170300,138.08,138.08
1726171200,138.08,138.08
1726172100,142.26,142.26
1726173000,142.26,142.26
1726173900,142.26,142.26
1726174800,142.26,142.26
1726175700,160.82,159.56
1726176600,160.65,159.56
1726177500,160.49,159.56
1726178400,158.53,159.56
1726179300,158.84,159.87
1726180200,158.84,159.87
1726181100,158.84,159.87
1726182000,158.84,159.87
1726182900,159.38,160.41
1726183800,159.38,160.41
1726184700,159.38,160.41
1726185600,159.41,160.41
1726186500,159.07,160.07
1726187400,159.07,160.07
1726188300,159.07,160.07
1726189200,158.93,160.07
1726190100,158.93,160.07
1726191000,158.93,160.07
1726191900,159.60,160.11
1726192800,159.69,160.11
1726193700,151.10,151.10
1726194600,151.10,151.10
1726195500,151.10,151.10
1726196400,151.10,151.10
1726197300,145.56,145.56
1726198200,145.56,145.56
1726199100,145.56,145.56
1726200000,145.56,145.56
1726200900,160.32,159.84
1726201800,160.32,159.84
1726202700,160.32,159.84
1726203600,160.45,159.84
1726204500,160.45,159.84
1726205400,160.45,159.84
1726206300,160.45,159.84
1726207200,160.45,159.84
1726208100,160.45,159.84
1726209000,160.45,159.84
1726209900,160.45,159.84
1726210800,159.39,159.84
1726211700,159.67,160.11
1726212600,159.67,160.11
1726213500,159.67,160.11
1726214400,160.58,160.11
1726215300,160.58,160.11
1726216200,160.58,160.11
1726217100,228.65,229.21
1726218000,210.75,210.75
1726218900,160.88,160.39
1726219800,210.53,210.53
1726220700,218.81,221.32
1726221600,224.42,224.63
1726222500,160.87,160.39
1726223400,160.90,160.39
1726224300,160.97,160.39
1726225200,160.29,160.39
1726226100,160.53,160.67
1726227000,160.54,160.67
1726227900,160.49,160.67
1726228800,161.43,160.67
1726229700,160.14,159.69
1726230600,158.86,158.68
1726231500,158.63,158.16
1726232400,158.63,158.16
1726233300,159.02,158.27
1726234200,159.02,158.27
1726235100,159.02,158.27
1726236000,159.02,158.27
1726236900,159.02,158.27
1726237800,159.02,158.27
1726238700,158.27,158.27
1726239600,158.26,158.26
1726240500,170.14,170.14
1726241400,170.14,170.14
1726242300,170.14,170.14
1726243200,170.14,170.14
1726244100,154.69,154.69
1726245000,143.77,143.77
1726245900,143.77,143.77
1726246800,143.77,143.77
1726247700,137.95,137.95
1726248600,137.95,137.95
1726249500,137.95,137.95
1726250400,137.95,137.95
1726251300,137.72,137.72
1726252200,137.72,137.72
1726253100,137.72,137.72
1726254000,137.72,137.72
1726254900,134.55,134.55
1726255800,134.55,134.55
1726256700,134.55,134.55
1726257600,134.55,134.55
1726258500,134.55,134.55
1726259400,134.55,134.55
1726260300,134.55,134.55
1726261200,134.55,134.55
1726262100,144.83,144.83
1726263000,144.83,144.83
1726263900,144.83,144.83
1726264800,144.83,144.83
1726265700,144.83,144.83
1726266600,144.83,144.83
1726267500,144.83,144.83
1726268400,144.83,144.83
1726269300,145.15,145.15
1726270200,145.15,145.15
1726271100,145.15,145.15
1726272000,145.15,145.15
1726272900,157.52,158.98
1726273800,157.52,158.98
1726274700,157.52,158.98
1726275600,157.52,158.98
1726276500,157.52,158.98
1726277400,157.52,158.98
1726278300,157.52,158.98
1726279200,157.43,158.98
1726280100,148.84,148.84
1726281000,148.84,148.84
1726281900,148.84,148.84
1726282800,148.84,148.84
1726283700,148.84,148.84
1726284600,148.84,148.84
1726285500,148.84,148.84
1726286400,148.84,148.84
1726287300,151.70,151.70
1726288200,151.70,151.70
1726289100,151.70,151.70
1726290000,151.70,151.70
1726290900,157.38,158.81
1726291800,157.38,158.81
1726292700,157.38,158.81
1726293600,157.39,158.81
1726294500,157.39,158.81
1726295400,157.39,158.81
1726296300,157.39,158.81
1726297200,212.47,212.47
1726298100,215.53,215.53
1726299000,213.41,213.41
1726299900,157.22,158.81
1726300800,157.27,158.81
1726301700,157.27,158.81
1726302600,231.12,234.73
1726303500,234.06,236.00
1726304400,225.95,229.38
1726305300,159.61,160.12
1726306200,159.61,160.12
1726307100,159.61,160.12
1726308000,159.61,160.12
1726308900,159.61,160.12
1726309800,159.61,160.12
1726310700,159.61,160.12
1726311600,159.61,160.12
1726312500,159.89,160.40
1726313400,160.16,160.40
1726314300,160.40,160.40
1726315200,160.61,160.40
1726316100,160.16,159.75
1726317000,160.34,159.75
1726317900,160.50,159.75
1726318800,160.64,159.75
1726319700,159.90,157.64
1726320600,159.90,157.64
1726321500,142.97,142.97
1726322400,142.97,142.97
1726323300,142.55,142.55
1726324200,142.55,142.55
1726325100,142.55,142.55
1726326000,142.55,142.55
1726326900,157.92,157.30
1726327800,157.78,157.30
1726328700,144.99,144.99
1726329600,144.99,144.99
1726330500,107.11,107.11
1726331400,107.11,107.11
1726332300,107.11,107.11
1726333200,107.11,107.11
1726334100,107.11,107.11
1726335000,107.11,107.11
1726335900,107.11,107.11
1726336800,107.11,107.11
1726337700,107.11,107.11
1726338600,107.11,107.11
1726339500,107.11,107.11
1726340400,107.11,107.11
1726341300,107.11,107.11
1726342200,107.11,107.11
1726343100,107.11,107.11
1726344000,107.11,107.11
1726344900,146.29,146.33
1726345800,107.11,107.11
1726346700,107.11,107.11
1726347600,107.11,107.11
1726348500,146.54,146.55
1726349400,107.11,107.11
1726350300,147.00,147.00
1726351200,147.01,147.00
1726352100,147.02,147.00
1726353000,107.11,107.11
1726353900,107.11,107.11
1726354800,107.11,107.11
1726355700,137.45,137.45
1726356600,137.45,137.45
1726357500,137.45,137.45
1726358400,146.67,146.62
1726359300,138.39,138.39
1726360200,138.39,138.39
1726361100,138.39,138.39
1726362000,138.39,138.39
1726362900,138.19,138.19
1726363800,138.19,138.19
1726364700,138.19,138.19
1726365600,138.19,138.19
1726366500,140.86,140.86
1726367400,140.86,140.86
1726368300,140.86,140.86
1726369200,140.86,140.86
1726370100,215.53,215.53
1726371000,146.23,146.25
1726371900,146.23,146.25
